chip_stem,scene_stem,source,sza_bin,split,date,hour_utc,region,wind_speed_10m,temp_2m,pass_wind,pass_temp,pass_both
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9472_c9984,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,roboflow,sza_70_75,train,2021-10-01,13,KQ,1.25,2.80,True,True,True
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9728_c10496,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,roboflow,sza_70_75,train,2021-10-01,13,KQ,1.25,2.80,True,True,True
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r9216_c9984,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,roboflow,sza_70_75,train,2021-10-01,13,KQ,1.25,2.80,True,True,True
S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721_r10240_c10240,S2B_MSIL1C_20211001T134859_N0500_R110_T25WDR_20230112T231721,roboflow,sza_70_75,test,2021-10-01,13,KQ,1.25,2.80,True,True,True
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r1792_c1536,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r4096_c0000,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r3328_c1024,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r2560_c2304,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r3584_c0000,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r2304_c3328,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r3072_c1536,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r2304_c3072,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r5632_c0768,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r6656_c0768,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r5120_c1024,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r2560_c2560,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r5632_c0512,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r5632_c1536,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r5376_c0768,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r3072_c2048,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,val,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321_r3584_c0768,S2A_MSIL1C_20221102T143351_N0510_R139_T24WWT_20240715T155321,roboflow,sza_gt75,val,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2304_c2560,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2304_c1792,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r4096_c1024,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r3072_c2048,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r3072_c0512,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2560_c1536,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851_r2048_c1792,S2B_MSIL1C_20191113T143349_N0500_R139_T24WWT_20230703T070851,roboflow,sza_gt75,test,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r9472_c4864,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c6144,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r4352_c4352,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r9216_c4608,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6400_c5888,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r8960_c2560,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6400_c5120,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r4608_c6912,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r4608_c7168,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c5376,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r5632_c6656,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r8960_c4608,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c5632,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r7936_c4864,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,train,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6144_c6400,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,val,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6912_c5120,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,test,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r6400_c5632,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,test,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r5376_c6912,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,test,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953_r7680_c5120,S2B_MSIL1C_20221005T141949_N0510_R096_T24WWU_20240727T202953,roboflow,sza_70_75,test,2022-10-05,14,SK,3.22,-1.10,True,False,False
S2A_MSIL1C_20170920T140011_N0500_R010_T24WXT_20230809T203105_r5632_c0512,S2A_MSIL1C_20170920T140011_N0500_R010_T24WXT_20230809T203105,roboflow,sza_65_70,train,2017-09-20,14,SK,1.20,1.70,True,True,True
S2A_MSIL1C_20170920T140011_N0500_R010_T24WXT_20230809T203105_r3072_c0000,S2A_MSIL1C_20170920T140011_N0500_R010_T24WXT_20230809T203105,roboflow,sza_65_70,test,2017-09-20,14,SK,1.20,1.70,True,True,True
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10240_c2304,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,roboflow,sza_65_70,train,2016-09-18,14,KQ,2.06,-2.30,True,False,False
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10496_c3072,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,roboflow,sza_65_70,train,2016-09-18,14,KQ,2.06,-2.30,True,False,False
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10240_c2816,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,roboflow,sza_65_70,train,2016-09-18,14,KQ,2.06,-2.30,True,False,False
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10240_c2560,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,roboflow,sza_65_70,train,2016-09-18,14,KQ,2.06,-2.30,True,False,False
S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258_r10496_c2304,S2A_MSIL1C_20160918T141002_N0500_R053_T25WES_20230922T140258,roboflow,sza_65_70,val,2016-09-18,14,KQ,2.06,-2.30,True,False,False
S2A_MSIL1C_20211101T141331_N0500_R053_T24WVT_20221228T011417_r3840_c9984,S2A_MSIL1C_20211101T141331_N0500_R053_T24WVT_20221228T011417,roboflow,sza_gt75,train,2021-11-01,14,SK,2.75,-5.20,True,False,False
S2A_MSIL1C_20211101T141331_N0500_R053_T24WVT_20221228T011417_r6656_c10240,S2A_MSIL1C_20211101T141331_N0500_R053_T24WVT_20221228T011417,roboflow,sza_gt75,train,2021-11-01,14,SK,2.75,-5.20,True,False,False
S2A_MSIL1C_20211101T141331_N0500_R053_T24WVT_20221228T011417_r7168_c10240,S2A_MSIL1C_20211101T141331_N0500_R053_T24WVT_20221228T011417,roboflow,sza_gt75,test,2021-11-01,14,SK,2.75,-5.20,True,False,False
S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834_r0512_c4096,S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834,roboflow,sza_gt75,train,2021-11-03,14,KQ,0.67,-4.40,True,False,False
S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834_r0768_c3328,S2B_MSIL1C_20211103T140249_N0500_R010_T25WEQ_20230101T103834,roboflow,sza_gt75,train,2021-11-03,14,KQ,0.67,-4.40,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WVT_20230318T171809_r6912_c10496,S2A_MSIL1C_20201102T143351_N0500_R139_T24WVT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WVT_20230318T171809_r5120_c9984,S2A_MSIL1C_20201102T143351_N0500_R139_T24WVT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WVT_20230318T171809_r4096_c9984,S2A_MSIL1C_20201102T143351_N0500_R139_T24WVT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5888_c5632,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5632_c5888,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5888_c6400,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r4864_c7168,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5376_c4608,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5376_c5120,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r8192_c4864,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r7936_c4864,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,train,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r4096_c4608,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,val,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r4352_c4352,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,test,2019-10-01,14,SK,3.82,1.10,True,True,True
S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249_r5632_c4352,S2B_MSIL1C_20191001T142009_N0500_R096_T24WWU_20230612T151249,roboflow,sza_65_70,test,2019-10-01,14,SK,3.82,1.10,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r6144_c9472,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r4608_c7168,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2560_c5632,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2048_c3840,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r0000_c4864,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r4864_c9984,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r4608_c9216,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r2304_c2304,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,train,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r5632_c10496,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,val,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242_r4096_c5120,S2A_MSIL1C_20181001T142141_N0500_R096_T24WWT_20230808T044242,roboflow,sza_65_70,test,2018-10-01,14,SK,2.62,1.00,True,True,True
S2A_MSIL1C_20221102T143351_N0510_R139_T24WVT_20240715T155321_r7680_c10240,S2A_MSIL1C_20221102T143351_N0510_R139_T24WVT_20240715T155321,roboflow,sza_gt75,train,2022-11-02,14,SK,2.69,-3.60,True,False,False
S2A_MSIL1C_20181001T142141_N0500_R096_T25WES_20230808T044242_r9728_c2048,S2A_MSIL1C_20181001T142141_N0500_R096_T25WES_20230808T044242,roboflow,sza_70_75,train,2018-10-01,14,KQ,0.54,-2.60,True,False,False
S2A_MSIL1C_20181001T142141_N0500_R096_T25WES_20230808T044242_r10496_c2048,S2A_MSIL1C_20181001T142141_N0500_R096_T25WES_20230808T044242,roboflow,sza_70_75,train,2018-10-01,14,KQ,0.54,-2.60,True,False,False
S2A_MSIL1C_20181001T142141_N0500_R096_T25WES_20230808T044242_r9472_c2048,S2A_MSIL1C_20181001T142141_N0500_R096_T25WES_20230808T044242,roboflow,sza_70_75,train,2018-10-01,14,KQ,0.54,-2.60,True,False,False
S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018_r5120_c0768,S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018,roboflow,sza_gt75,train,2018-11-02,14,SK,4.94,-2.40,True,False,False
S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018_r4608_c0000,S2B_MSIL1C_20181102T141339_N0500_R053_T24WXT_20230617T110018,roboflow,sza_gt75,train,2018-11-02,14,SK,4.94,-2.40,True,False,False
S2A_MSIL1C_20221004T140031_N0510_R010_T25WES_20240721T141025_r9984_c1792,S2A_MSIL1C_20221004T140031_N0510_R010_T25WES_20240721T141025,roboflow,sza_70_75,train,2022-10-04,14,KQ,0.98,3.70,True,True,True
S2A_MSIL1C_20221004T140031_N0510_R010_T25WES_20240721T141025_r10496_c3072,S2A_MSIL1C_20221004T140031_N0510_R010_T25WES_20240721T141025,roboflow,sza_70_75,val,2022-10-04,14,KQ,0.98,3.70,True,True,True
S2A_MSIL1C_20221004T140031_N0510_R010_T25WES_20240721T141025_r10496_c1792,S2A_MSIL1C_20221004T140031_N0510_R010_T25WES_20240721T141025,roboflow,sza_70_75,test,2022-10-04,14,KQ,0.98,3.70,True,True,True
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r2304_c3072,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r4096_c2048,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r4608_c1536,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r4864_c0000,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r0000_c3584,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r3584_c0768,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r3840_c1280,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,train,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r2304_c2048,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,val,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r4096_c0256,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,val,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r3328_c1536,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,val,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r3584_c0256,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,val,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809_r6400_c0512,S2A_MSIL1C_20201102T143351_N0500_R139_T24WWT_20230318T171809,roboflow,sza_gt75,val,2020-11-02,14,SK,7.90,-1.80,True,False,False
S2B_MSIL1C_20191113T143349_N0500_R139_T24WVT_20221220T092944_r2560_c10240,S2B_MSIL1C_20191113T143349_N0500_R139_T24WVT_20221220T092944,roboflow,sza_gt75,train,2019-11-13,14,SK,1.41,-0.10,True,False,False
S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554_r5888_c4352,S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554,roboflow,sza_gt75,train,2022-11-01,14,SK,1.66,0.30,True,True,True
S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554_r0000_c4864,S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554,roboflow,sza_gt75,train,2022-11-01,14,SK,1.66,0.30,True,True,True
S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554_r4608_c9728,S2B_MSIL1C_20221101T141329_N0510_R053_T24WWT_20240712T091554,roboflow,sza_gt75,test,2022-11-01,14,SK,1.66,0.30,True,True,True
S2A_MSIL1C_20171102T141341_N0500_R053_T24WVT_20230720T212316_r3840_c10240,S2A_MSIL1C_20171102T141341_N0500_R053_T24WVT_20230720T212316,roboflow,sza_gt75,train,2017-11-02,14,SK,3.70,-3.40,True,False,False
S2A_MSIL1C_20171102T141341_N0500_R053_T24WVT_20230720T212316_r4864_c9984,S2A_MSIL1C_20171102T141341_N0500_R053_T24WVT_20230720T212316,roboflow,sza_gt75,train,2017-11-02,14,SK,3.70,-3.40,True,False,False
S2A_MSIL1C_20171102T141341_N0500_R053_T24WVT_20230720T212316_r4096_c9984,S2A_MSIL1C_20171102T141341_N0500_R053_T24WVT_20230720T212316,roboflow,sza_gt75,val,2017-11-02,14,SK,3.70,-3.40,True,False,False
